accommodates,bedrooms,bathrooms,beds,price,cleaning_fee,security_deposit,minimum_nights,maximum_nights,number_of_reviews
2,1.0,1.0,1.0,$155.00,,,1,1125,0
4,1.0,1.0,3.0,$105.00,$55.00,,4,30,1
2,1.0,1.5,1.0,$79.00,$35.00,$100.00,1,1125,2
4,2.0,2.0,2.0,$124.00,,,2,1125,1
2,1.0,1.0,1.0,$99.00,$10.00,,1,1125,52
6,1.0,1.0,4.0,$140.00,$30.00,$100.00,2,30,142
2,1.0,2.0,1.0,$100.00,$25.00,$200.00,3,1125,13
5,1.0,2.5,2.0,$140.00,$30.00,$100.00,1,1125,0
3,1.0,1.0,1.0,$75.00,$50.00,$300.00,7,180,24
3,1.0,1.0,1.0,$400.00,,,1,1125,0
10,3.0,3.5,3.0,$375.00,$125.00,$400.00,2,1125,2
2,1.0,1.5,1.0,$129.00,,$149.00,2,1125,2
2,1.0,1.0,1.0,$79.00,$40.00,,1,1125,5
2,1.0,1.0,1.0,$68.00,$25.00,$100.00,3,1125,24
2,1.0,1.0,1.0,$79.00,,$100.00,28,365,208
1,1.0,2.0,1.0,$99.00,,,2,365,26
4,1.0,1.0,3.0,$75.00,$45.00,,1,1125,1
4,1.0,1.0,2.0,$105.00,$45.00,,3,1125,21
3,2.0,1.0,2.0,$80.00,$50.00,$150.00,1,150,2
2,1.0,1.0,1.0,$95.00,$35.00,,2,1125,16
6,2.0,1.0,3.0,$225.00,$60.00,,1,1125,36
2,1.0,1.0,1.0,$85.00,,,2,1125,24
2,1.0,1.5,1.0,$70.00,$15.00,$200.00,1,1125,28
1,1.0,1.0,1.0,$69.00,$39.00,,1,1125,8
2,1.0,1.0,1.0,$79.00,,,1,1125,10
2,1.0,1.5,1.0,$95.00,,,2,1125,3
2,1.0,1.0,1.0,$95.00,,,1,14,0
8,3.0,2.5,3.0,$450.00,$250.00,"$1,000.00",1,1125,9
6,2.0,1.0,3.0,$500.00,,,3,6,0
2,1.0,1.0,1.0,$118.00,$50.00,$200.00,2,1125,9
8,2.0,2.5,5.0,$195.00,$75.00,,2,1125,2
2,0.0,1.0,1.0,$99.00,$45.00,$100.00,1,1125,0
2,1.0,2.0,1.0,$130.00,,$130.00,3,1125,32
6,3.0,2.5,3.0,$165.00,$100.00,$300.00,1,1125,0
10,3.0,2.5,4.0,$350.00,$85.00,$500.00,2,1125,0
2,1.0,1.5,1.0,$129.00,,,1,1125,2
1,1.0,1.0,1.0,$78.00,,$250.00,2,1125,4
3,3.0,2.0,3.0,$900.00,,,3,7,0
6,3.0,2.0,3.0,$249.00,$75.00,$300.00,2,1125,14
2,1.0,1.0,2.0,$125.00,,,1,1125,0
6,2.0,2.5,2.0,$199.00,$75.00,$500.00,2,1125,4
8,2.0,1.0,4.0,$130.00,$75.00,$300.00,2,30,25
4,1.0,1.0,1.0,$75.00,$39.00,,1,1125,6
3,2.0,1.0,2.0,$125.00,,,1,61,24
4,1.0,1.0,1.0,$140.00,$40.00,$200.00,1,1125,12
2,1.0,1.0,1.0,$50.00,$20.00,$200.00,1,7,3
4,1.0,1.0,2.0,$150.00,$35.00,,2,1125,3
4,1.0,1.0,2.0,$150.00,,,1,1125,4
2,0.0,1.0,1.0,$115.00,,$115.00,1,1125,92
1,1.0,1.5,1.0,$45.00,,,2,4,0
2,1.0,1.0,1.0,$40.00,$25.00,,1,1125,0
15,5.0,3.5,10.0,$749.00,$199.00,$299.00,3,30,0
5,3.0,2.5,3.0,$150.00,$35.00,,2,1125,2
2,1.0,2.0,1.0,$120.00,,,1,1125,1
2,0.0,1.0,1.0,$115.00,,,1,1125,30
5,2.0,2.5,2.0,$215.00,,,5,7,0
6,3.0,1.5,3.0,$250.00,$40.00,$500.00,2,1125,1
4,1.0,1.0,1.0,$480.00,$50.00,,1,1125,0
4,2.0,1.0,2.0,$160.00,$25.00,,1,70,50
4,1.0,1.0,2.0,$119.00,,,1,1125,4
4,1.0,1.0,1.0,$398.00,,,2,30,0
2,1.0,1.0,1.0,$79.00,,$100.00,2,1125,9
4,1.0,1.5,1.0,$62.00,$10.00,,1,1125,1
3,1.0,1.0,1.0,$120.00,$35.00,$300.00,3,1125,0
4,1.0,1.0,1.0,$60.00,,$300.00,2,1125,1
4,2.0,1.0,2.0,$100.00,,,1,1125,0
2,1.0,1.0,1.0,$68.00,,,2,365,43
4,1.0,1.0,2.0,$95.00,$75.00,$200.00,1,1125,4
9,3.0,2.5,6.0,$399.00,$99.00,$249.00,1,45,24
4,2.0,2.0,2.0,$125.00,$75.00,$250.00,2,1125,13
2,0.0,1.0,1.0,$95.00,$35.00,$250.00,2,21,88
2,1.0,1.0,1.0,$69.00,$100.00,$200.00,2,42,16
2,1.0,1.0,1.0,$75.00,,,1,1125,0
2,1.0,1.0,1.0,$50.00,$15.00,,1,1125,1
2,1.0,1.0,1.0,$200.00,$25.00,,1,1125,2
1,1.0,1.0,1.0,$88.00,,,7,14,0
4,1.0,1.0,3.0,$100.00,$30.00,,1,1125,3
4,1.0,1.0,1.0,$75.00,$50.00,$100.00,5,9,0
3,0.0,1.0,1.0,$95.00,$50.00,$150.00,3,1125,11
2,1.0,1.0,1.0,$110.00,,,2,1125,15
2,1.0,1.5,1.0,$80.00,,,1,1125,1
5,3.0,1.5,3.0,$120.00,,,3,1125,0
2,1.0,2.0,1.0,$120.00,$25.00,$200.00,2,1125,10
1,1.0,1.0,1.0,$65.00,,,1,10,3
4,1.0,1.0,2.0,$175.00,$36.00,,2,31,29
3,1.0,1.0,1.0,$85.00,$25.00,$500.00,1,7,1
2,2.0,1.0,2.0,$90.00,$50.00,$150.00,2,1125,2
4,1.0,1.0,1.0,$125.00,,,2,1125,42
2,1.0,1.0,1.0,$95.00,$55.00,$250.00,1,29,17
8,3.0,2.0,7.0,$300.00,$110.00,$100.00,1,1125,62
2,1.0,1.0,1.0,$110.00,,,2,1125,2
6,2.0,2.0,3.0,$249.00,$65.00,$300.00,2,1125,10
3,1.0,1.0,1.0,$200.00,$20.00,,1,1125,3
1,1.0,1.0,1.0,$90.00,,,1,1125,0
2,1.0,1.5,1.0,$64.00,$30.00,$350.00,1,1125,1
8,3.0,2.0,4.0,$200.00,,,1,1125,0
2,1.0,1.0,1.0,$130.00,,,1,1125,2
2,1.0,1.5,1.0,$65.00,$20.00,$500.00,1,1125,1
2,1.0,1.0,1.0,$128.00,,,1,1125,1
2,1.0,1.0,2.0,$79.00,$10.00,,1,1125,1
3,1.0,1.0,1.0,$95.00,$35.00,$100.00,1,90,111
4,1.0,1.0,2.0,$129.00,$50.00,$100.00,1,1125,7
4,1.0,1.0,2.0,$110.00,$35.00,$250.00,4,1125,5
4,1.0,1.0,1.0,$85.00,,,3,5,26
3,1.0,1.0,2.0,$85.00,,,1,1125,7
4,1.0,1.0,2.0,$90.00,$20.00,,1,1125,3
4,1.0,1.0,2.0,$120.00,$29.00,,1,1125,6
3,1.0,1.0,1.0,$100.00,$25.00,$100.00,1,1125,4
2,1.0,1.0,1.0,$150.00,,$200.00,2,6,0
2,1.0,2.5,1.0,$110.00,,,1,1125,11
2,1.0,1.0,1.0,$150.00,,,1,1125,0
2,1.0,1.5,1.0,$72.00,$20.00,,1,1125,1
2,1.0,1.0,1.0,$88.00,,,1,30,48
4,1.0,1.0,2.0,$110.00,$39.00,,2,1125,26
2,1.0,1.0,1.0,$100.00,,,2,30,45
1,1.0,1.0,1.0,$100.00,,,1,1125,1
4,1.0,1.0,2.0,$150.00,$100.00,$200.00,2,1125,1
4,1.0,1.0,1.0,$110.00,$45.00,$250.00,2,1125,0
2,1.0,2.0,1.0,$55.00,$25.00,$175.00,1,21,171
4,2.0,2.5,3.0,$200.00,$110.00,$600.00,3,28,44
15,5.0,4.0,9.0,$245.00,$400.00,$300.00,3,30,0
2,1.0,2.0,1.0,$49.00,,,2,7,10
2,1.0,1.0,1.0,$140.00,$50.00,$300.00,2,14,9
2,2.0,1.0,2.0,$500.00,,,1,1125,0
6,2.0,1.0,2.0,$109.00,$120.00,$300.00,3,1125,2
2,1.0,1.0,1.0,$70.00,$30.00,,1,1125,14
1,0.0,1.0,1.0,$75.00,,,4,20,1
2,1.0,1.0,1.0,$85.00,,,1,1125,0
2,1.0,1.0,1.0,$120.00,,,1,1125,1
4,1.0,1.0,2.0,$70.00,$50.00,,2,1125,35
6,3.0,2.5,3.0,$199.00,$165.00,$250.00,1,14,10
5,2.0,2.5,2.0,$299.00,$95.00,$550.00,1,1125,16
2,1.0,1.0,1.0,$130.00,,,1,1125,3
3,0.0,1.0,2.0,$110.00,$25.00,$100.00,2,31,1
5,2.0,2.0,3.0,$217.00,$200.00,$500.00,3,730,19
6,3.0,2.0,4.0,$345.00,,$500.00,3,9,0
2,1.0,1.0,1.0,$59.00,,,1,1125,3
1,1.0,1.0,2.0,$75.00,,,1,1125,5
4,2.0,1.0,2.0,$165.00,$60.00,,2,1125,2
6,2.0,1.0,3.0,$138.00,$40.00,$95.00,2,365,68
2,1.0,1.0,2.0,$68.00,$10.00,,1,90,20
2,1.0,1.0,1.0,$95.00,,,2,1125,6
4,2.0,2.0,2.0,$114.00,,$500.00,4,1125,2
3,1.0,1.0,2.0,$115.00,$25.00,,2,1125,2
3,1.0,1.0,1.0,$90.00,$25.00,,1,3,1
4,1.0,1.0,2.0,$90.00,$75.00,,2,1125,0
4,1.0,1.0,2.0,$150.00,$50.00,$300.00,2,1125,22
2,1.0,1.0,1.0,$90.00,$15.00,$95.00,1,1125,98
2,1.0,1.0,1.0,$120.00,$25.00,,2,1125,15
2,1.0,1.5,1.0,$85.00,,,2,120,3
2,1.0,1.0,1.0,$30.00,$30.00,$300.00,2,28,0
2,0.0,1.0,2.0,$95.00,$25.00,$300.00,1,1125,5
2,1.0,1.0,1.0,$60.00,$35.00,$100.00,1,15,5
2,1.0,1.0,2.0,$85.00,$75.00,$150.00,3,1200,1
2,1.0,1.0,1.0,$50.00,,,1,3,8
2,0.0,1.0,1.0,$120.00,,,1,1125,8
3,2.0,2.0,1.0,$140.00,$75.00,$150.00,2,1125,7
4,2.0,1.0,1.0,$299.00,,,2,1125,5
3,1.0,1.0,1.0,$85.00,$30.00,$250.00,1,92,2
6,2.0,2.0,3.0,$175.00,$65.00,$850.00,1,1125,62
6,2.0,1.0,2.0,$165.00,$135.00,$200.00,3,30,0
4,1.0,1.0,2.0,$54.00,$9.00,,1,1125,53
2,1.0,1.0,1.0,$49.00,$29.00,,2,30,23
4,1.0,1.0,2.0,$129.00,$30.00,,2,7,16
3,1.0,1.0,1.0,$110.00,$40.00,$150.00,3,365,34
4,1.0,1.0,2.0,$150.00,$75.00,,4,1125,3
6,0.0,1.0,1.0,$119.00,$35.00,$200.00,1,30,161
2,1.0,1.0,1.0,$55.00,,,1,1125,8
4,1.0,1.0,2.0,$168.00,$25.00,$200.00,3,14,31
1,1.0,1.0,1.0,$55.00,,,5,1125,0
2,1.0,1.0,1.0,$90.00,,,1,1125,6
2,0.0,1.0,1.0,$105.00,$60.00,$150.00,1,1125,28
2,1.0,1.0,1.0,$109.00,,,1,3,2
2,1.0,1.0,1.0,$85.00,$50.00,$500.00,1,1125,9
3,1.0,1.0,1.0,$120.00,,,1,1125,1
2,1.0,1.0,1.0,$104.00,$45.00,$250.00,2,1125,19
2,0.0,1.0,1.0,$90.00,$20.00,,2,180,5
2,1.0,1.0,1.0,$97.00,$120.00,,1,1125,0
1,1.0,1.0,1.0,$130.00,,,1,1125,0
2,1.0,2.5,1.0,$100.00,,,1,4,1
3,1.0,1.0,2.0,$85.00,$25.00,,1,2,0
2,1.0,1.0,1.0,$89.00,$40.00,"$1,000.00",4,1125,1
4,2.0,1.0,2.0,$129.00,,$100.00,3,8,49
2,1.0,1.0,1.0,$90.00,$15.00,,1,1125,0
1,1.0,1.5,1.0,$67.00,$25.00,,5,60,22
3,1.0,1.5,2.0,$89.00,$20.00,$100.00,1,30,40
2,1.0,1.0,2.0,$63.00,,,1,1125,13
2,0.0,1.0,1.0,$65.00,$12.00,,2,1125,13
3,3.0,2.0,2.0,$120.00,,,1,1125,0
4,2.0,2.0,2.0,$85.00,,$100.00,7,30,6
2,0.0,1.0,1.0,$99.00,$25.00,,2,1125,31
4,3.0,1.0,3.0,$250.00,$100.00,$500.00,5,1125,0
8,3.0,1.5,5.0,$425.00,$200.00,$400.00,3,27,3
3,0.0,1.0,1.0,$65.00,$25.00,,2,7,1
2,1.0,1.0,1.0,$59.00,$29.00,,2,2000,92
4,2.0,2.0,2.0,$175.00,$125.00,,3,1125,0
1,1.0,1.0,1.0,$49.00,,,4,180,0
2,1.0,1.0,1.0,$69.00,$40.00,$250.00,1,1125,6
3,1.0,1.0,1.0,$171.00,$80.00,,3,1125,0
7,2.0,2.5,4.0,$209.00,$120.00,$150.00,2,1125,10
2,0.0,1.0,1.0,$70.00,,,1,1125,0
2,1.0,1.0,1.0,$94.00,,,1,1125,0
1,1.0,1.0,1.0,$25.00,,,1,1125,1
2,1.0,1.0,1.0,$60.00,$10.00,,1,14,12
4,1.0,1.0,1.0,$149.00,$45.00,$200.00,1,1125,5
5,1.0,2.0,1.0,$136.00,,$200.00,7,14,1
2,0.0,1.0,1.0,$90.00,$30.00,,1,1125,9
2,1.0,1.0,1.0,$95.00,$40.00,$200.00,1,1125,13
7,3.0,2.0,3.0,$750.00,,,2,2,0
2,1.0,1.0,1.0,$95.00,,,2,1125,10
4,1.0,1.0,2.0,$80.00,$20.00,,2,13,2
2,1.0,1.0,2.0,$101.00,$25.00,,5,1125,4
2,1.0,1.0,1.0,$90.00,,,2,1125,12
1,1.0,1.0,1.0,$40.00,,$100.00,2,1125,105
4,2.0,1.0,2.0,$124.00,$30.00,$200.00,3,1125,11
2,1.0,1.0,1.0,$75.00,$20.00,,1,1125,7
2,1.0,1.0,1.0,$70.00,,,1,7,33
2,1.0,1.0,1.0,$85.00,$65.00,$100.00,2,1125,13
2,1.0,2.0,1.0,$70.00,,,1,1125,1
2,1.0,1.0,1.0,$109.00,$25.00,,3,1125,25
3,1.0,1.0,2.0,$98.00,$100.00,$200.00,1,1125,1
5,2.0,2.5,3.0,$280.00,$100.00,"$1,000.00",2,30,1
2,1.0,1.0,1.0,$80.00,$70.00,$500.00,3,180,2
2,1.0,1.0,1.0,$65.00,,,1,1125,1
2,1.0,1.0,1.0,$65.00,,,2,1125,113
2,1.0,1.0,1.0,$152.00,,,2,7,12
2,2.0,1.5,1.0,$125.00,$100.00,,7,1125,0
4,0.0,1.0,2.0,$94.00,$30.00,$100.00,1,30,51
4,1.0,1.0,2.0,$135.00,$75.00,$200.00,2,1125,64
4,2.0,1.0,3.0,$220.00,$100.00,$400.00,2,1125,4
2,1.0,1.0,1.0,$125.00,,,1,1125,22
3,0.0,1.0,2.0,$125.00,$60.00,$500.00,3,1125,15
2,0.0,1.0,1.0,$135.00,$20.00,$300.00,3,365,13
4,1.0,1.0,2.0,$143.00,$55.00,,1,60,32
2,1.0,1.0,1.0,$149.00,,,4,365,8
2,1.0,1.0,1.0,$100.00,$50.00,,1,1125,9
2,1.0,1.0,2.0,$115.00,$50.00,$150.00,1,1125,3
2,0.0,1.0,1.0,$100.00,,,1,1125,0
2,0.0,1.0,1.0,$148.00,$60.00,,3,1125,0
2,1.0,1.0,1.0,$90.00,,,1,1125,4
2,1.0,1.0,1.0,$103.00,$60.00,$350.00,2,1125,45
2,1.0,1.0,1.0,$85.00,$30.00,,1,1125,0
2,1.0,1.0,1.0,$80.00,$45.00,$250.00,1,1125,10
2,1.0,1.0,1.0,$100.00,$50.00,,2,40,14
2,1.0,1.0,1.0,$75.00,,,1,1125,30
6,2.0,2.0,3.0,$250.00,$100.00,,5,730,0
2,1.0,1.0,1.0,$115.00,,,2,1125,6
2,1.0,1.0,1.0,$48.00,$25.00,$100.00,1,1125,4
4,1.0,1.0,2.0,$120.00,$30.00,$100.00,2,14,4
4,1.0,1.0,1.0,$117.00,$20.00,$214.00,4,60,15
5,2.0,2.0,2.0,$145.00,$50.00,$400.00,2,1125,12
6,2.0,1.0,2.0,$148.00,$65.00,$200.00,1,1125,54
8,4.0,4.5,4.0,$600.00,$150.00,$500.00,1,1125,32
2,1.0,1.0,1.0,$53.00,,,1,1125,0
6,2.0,2.0,2.0,$199.00,$65.00,,1,3,25
1,0.0,1.0,1.0,$60.00,,,1,1125,0
3,1.0,1.0,1.0,$145.00,,$150.00,2,1125,0
2,1.0,1.0,1.0,$99.00,,,5,1125,0
6,2.0,1.0,3.0,$150.00,$50.00,,1,1125,1
2,0.0,1.0,2.0,$65.00,,$400.00,1,1125,1
5,2.0,1.0,3.0,$119.00,$90.00,$300.00,3,1125,10
4,2.0,1.0,2.0,$145.00,,,3,1125,4
2,1.0,1.0,1.0,$80.00,,,1,1125,3
4,1.0,1.0,2.0,$125.00,$60.00,,1,1125,5
3,1.0,1.0,1.0,$75.00,,$150.00,2,1125,1
2,0.0,1.0,1.0,$100.00,$27.00,$100.00,2,1125,2
4,1.0,1.0,2.0,$125.00,$50.00,$500.00,1,1125,16
2,1.0,1.0,1.0,$75.00,$15.00,,1,1125,8
1,1.0,1.0,1.0,$90.00,,,1,5,2
2,1.0,1.0,1.0,$115.00,$45.00,,1,1125,14
2,1.0,1.5,1.0,$75.00,,,2,30,25
5,2.0,1.0,2.0,$225.00,,$300.00,2,1125,0
1,1.0,0.5,1.0,$45.00,,,1,1125,3
2,0.0,1.0,1.0,$125.00,$25.00,$100.00,1,9,12
6,2.0,1.0,2.0,$200.00,$25.00,$100.00,1,1125,0
4,1.0,1.0,1.0,$90.00,,,3,21,1
1,1.0,,,$40.00,,,1,1125,0
5,2.0,2.0,2.0,$258.00,$100.00,,3,1125,0
2,1.0,1.0,1.0,$65.00,,$95.00,2,1125,2
2,1.0,1.0,1.0,$49.00,,,1,1125,5
8,3.0,2.0,5.0,$450.00,$200.00,,3,730,10
8,3.0,2.5,4.0,$325.00,$65.00,$325.00,2,14,16
3,1.0,1.0,1.0,$150.00,$50.00,$100.00,1,1125,1
2,1.0,1.0,1.0,$50.00,,,1,1125,0
2,1.0,2.0,1.0,$56.00,$20.00,,2,1125,4
7,1.0,1.0,3.0,$178.00,,,1,1125,3
2,,1.0,1.0,$129.00,$200.00,$500.00,3,900,14
6,2.0,1.0,4.0,$120.00,$130.00,$300.00,2,1125,0
2,0.0,1.0,1.0,$80.00,$50.00,,1,9,5
3,1.0,1.0,1.0,$99.00,$40.00,,2,93,27
4,1.0,1.0,2.0,$100.00,,,1,1125,4
6,3.0,1.5,3.0,$135.00,$95.00,$300.00,3,1125,4
2,1.0,1.0,1.0,$125.00,,,1,1125,1
1,1.0,1.0,1.0,$55.00,$30.00,$300.00,2,14,1
2,1.0,1.0,1.0,$79.00,$30.00,,1,1125,4
3,2.0,1.0,2.0,$99.00,$25.00,$95.00,1,1125,4
3,1.0,1.0,1.0,$85.00,$35.00,$150.00,2,30,38
2,0.0,1.0,1.0,$155.00,,,2,1125,9
3,0.0,1.0,2.0,$95.00,$50.00,$200.00,3,30,0
4,1.0,1.0,2.0,$70.00,,$300.00,14,1125,0
5,2.0,2.0,2.0,$225.00,$100.00,$500.00,3,1125,39
2,1.0,1.0,2.0,$105.00,$55.00,$150.00,3,1125,3
2,1.0,1.0,1.0,$70.00,$35.00,$350.00,1,30,2
5,2.0,2.5,2.0,$315.00,$70.00,$500.00,4,12,0
2,1.0,1.0,1.0,$110.00,$75.00,,1,1125,0
4,1.0,1.0,2.0,$99.00,$25.00,$300.00,2,7,12
2,0.0,1.0,1.0,$105.00,,,1,1125,0
4,1.0,1.0,2.0,$125.00,$50.00,$200.00,1,1125,9
6,2.0,2.0,2.0,$200.00,,,2,1125,5
2,1.0,1.0,1.0,$100.00,$50.00,$200.00,3,1125,6
2,1.0,1.0,1.0,$119.00,$50.00,$200.00,4,14,3
4,3.0,2.5,3.0,$220.00,$80.00,$300.00,3,80,8
2,1.0,1.0,1.0,$75.00,,,2,1125,8
2,1.0,1.5,2.0,$160.00,$20.00,$150.00,2,14,1
2,1.0,2.5,1.0,$118.00,,,2,730,206
4,2.0,1.0,2.0,$108.00,$50.00,,3,180,1
1,1.0,1.0,1.0,$75.00,,,1,1125,2
2,1.0,1.0,1.0,$59.00,$25.00,,1,1125,1
2,1.0,1.0,1.0,$82.00,$20.00,,1,1125,25
4,1.0,1.5,1.0,$550.00,,$200.00,1,1,0
3,1.0,1.0,2.0,$120.00,$100.00,$150.00,1,1125,8
4,1.0,1.0,2.0,$110.00,,,3,20,15
8,5.0,2.5,5.0,$300.00,$80.00,$200.00,1,1125,2
4,0.0,1.0,2.0,$85.00,$25.00,$250.00,1,7,1
8,3.0,1.5,3.0,$279.00,,$200.00,1,1125,0
2,1.0,1.0,1.0,$180.00,$20.00,,3,1125,1
4,2.0,2.0,2.0,$279.00,$200.00,,7,365,1
2,1.0,1.0,1.0,$65.00,,$95.00,2,1125,8
6,3.0,2.0,5.0,$190.00,$130.00,$300.00,2,365,7
7,2.0,1.0,3.0,$181.00,$80.00,$105.00,3,150,48
5,1.0,1.0,2.0,$125.00,,$200.00,2,365,24
2,0.0,1.0,1.0,$93.00,$40.00,$150.00,3,6,10
1,1.0,1.0,1.0,$100.00,,,1,3,2
2,1.0,2.5,1.0,$99.00,,,2,730,175
2,1.0,1.0,1.0,$120.00,,,1,1125,0
2,1.0,1.0,1.0,$109.00,$50.00,,2,1125,20
3,1.0,1.0,2.0,$100.00,,,2,12,8
2,1.0,1.0,1.0,$100.00,$10.00,,1,1125,6
2,1.0,1.5,1.0,$99.00,,,1,1125,0
4,1.0,1.0,1.0,$140.00,,,2,18,3
6,2.0,2.5,2.0,$154.00,$100.00,$200.00,2,10,18
2,1.0,1.0,1.0,$70.00,$50.00,,1,1125,2
4,1.0,1.0,1.0,$98.00,$45.00,$500.00,2,1125,24
3,1.0,1.0,1.0,$90.00,$10.00,,1,1125,11
2,1.0,1.0,1.0,$100.00,$30.00,,3,1125,18
2,1.0,1.0,1.0,$60.00,$25.00,$200.00,2,4,4
3,1.0,1.0,1.0,$130.00,,,1,1125,6
2,0.0,1.0,1.0,$105.00,$60.00,$150.00,1,2000,8
6,3.0,2.0,3.0,$600.00,,,1,1125,0
3,1.0,1.0,1.0,$250.00,$30.00,,2,1125,1
2,1.0,1.0,1.0,$75.00,,,1,1125,0
4,1.0,1.0,2.0,$99.00,$40.00,$400.00,4,35,14
10,6.0,4.0,8.0,$499.00,$200.00,$550.00,2,1125,8
2,0.0,1.0,1.0,$110.00,$50.00,,1,1125,8
2,1.0,1.0,1.0,$69.00,$29.00,,1,1125,3
2,1.0,1.0,1.0,$85.00,,$200.00,5,1125,35
2,1.0,1.0,1.0,$85.00,$25.00,$200.00,2,1125,4
1,1.0,1.0,2.0,$150.00,,,1,7,6
12,5.0,4.0,6.0,$595.00,$300.00,$300.00,3,30,0
4,2.0,2.0,2.0,$160.00,$50.00,,1,1125,0
3,1.0,1.0,1.0,$145.00,,,2,1125,66
2,1.0,1.0,1.0,$100.00,$25.00,$100.00,3,1125,4
2,0.0,1.0,1.0,$115.00,$40.00,$100.00,3,1125,9
2,1.0,1.0,1.0,$89.00,$30.00,$500.00,1,1125,56
1,2.0,1.0,2.0,$76.00,,,1,1125,6
2,0.0,1.0,1.0,$70.00,$50.00,$250.00,2,1125,0
6,3.0,1.5,3.0,$329.00,$60.00,$500.00,4,700,29
2,1.0,,1.0,$100.00,,,2,2,0
2,0.0,1.0,1.0,$100.00,$60.00,$100.00,1,1125,2
2,1.0,1.0,1.0,$100.00,,,2,30,1
2,1.0,1.5,1.0,$149.00,$200.00,$500.00,3,366,2
2,0.0,1.0,1.0,$89.00,$15.00,,1,1125,11
4,1.0,1.0,2.0,$119.00,$75.00,,1,1125,38
2,1.0,1.0,1.0,$100.00,,,2,30,6
3,1.0,1.0,1.0,$109.00,$75.00,$200.00,1,1125,84
6,2.0,1.0,3.0,$100.00,$60.00,$250.00,3,1125,10
2,0.0,1.0,2.0,$85.00,$25.00,,1,1125,0
4,2.0,1.5,2.0,$90.00,$155.00,,3,66,23
2,1.0,1.5,1.0,$100.00,$20.00,$200.00,1,14,16
2,1.0,1.0,2.0,$105.00,,$500.00,1,1125,0
8,3.0,1.0,3.0,$129.00,$35.00,$200.00,1,14,138
2,1.0,1.0,1.0,$150.00,,,1,1125,1
4,0.0,1.0,1.0,$110.00,$70.00,$500.00,2,1125,7
2,1.0,1.0,1.0,$60.00,$25.00,$100.00,2,1125,0
2,1.0,1.0,1.0,$130.00,$50.00,$400.00,4,1125,4
2,0.0,1.0,1.0,$120.00,$50.00,$300.00,4,1125,8
2,0.0,1.0,1.0,$85.00,$20.00,,2,1125,4
3,1.0,1.0,2.0,$110.00,$85.00,$200.00,3,21,5
3,1.0,1.0,1.0,$60.00,,,1,1125,3
2,1.0,1.0,1.0,$72.00,$20.00,,3,30,8
4,1.0,1.0,1.0,$99.00,$40.00,$200.00,2,14,2
3,1.0,1.0,2.0,$120.00,$30.00,,2,4,0
2,1.0,1.0,1.0,$95.00,$20.00,$200.00,1,1125,21
1,1.0,1.0,1.0,$60.00,,$100.00,2,21,6
2,1.0,1.0,1.0,$100.00,$70.00,$500.00,7,365,14
1,1.0,1.0,1.0,$60.00,$35.00,,2,1125,3
2,1.0,1.0,1.0,$60.00,,,1,1125,0
1,1.0,1.5,1.0,$150.00,$25.00,,1,1125,3
4,1.0,1.0,3.0,$119.00,$60.00,$500.00,2,300,52
4,1.0,1.0,2.0,$199.00,$50.00,$150.00,2,1125,2
3,1.0,1.0,1.0,$139.00,$200.00,$500.00,3,365,20
4,1.0,1.0,2.0,$50.00,,$100.00,1,1125,0
6,2.0,2.0,3.0,$175.00,,,5,1125,0
1,1.0,1.5,1.0,$85.00,,,2,1125,0
1,1.0,1.0,1.0,$45.00,$15.00,,1,1125,2
3,0.0,1.0,2.0,$95.00,$25.00,,2,14,2
2,1.0,1.0,1.0,$115.00,$75.00,$150.00,2,1125,2
2,1.0,1.0,1.0,$75.00,$30.00,,2,1125,12
5,1.0,1.0,1.0,$120.00,$45.00,$200.00,2,1125,92
4,1.0,1.0,2.0,$119.00,$50.00,,1,3,1
6,2.0,2.0,3.0,$209.00,$200.00,$500.00,3,720,22
3,1.0,1.0,1.0,$96.00,$50.00,$150.00,2,120,4
2,1.0,1.0,1.0,$139.00,$39.00,,1,1125,14
1,1.0,1.0,1.0,$65.00,$15.00,$100.00,1,30,6
2,1.0,1.0,1.0,$190.00,$40.00,,1,1125,5
2,1.0,1.0,1.0,$85.00,,,1,1125,15
2,0.0,1.0,1.0,$90.00,$30.00,,2,1125,0
2,1.0,1.0,1.0,$80.00,,,4,14,96
8,4.0,3.5,4.0,$325.00,$150.00,$500.00,3,21,5
2,1.0,1.0,1.0,$89.00,,,1,1125,0
2,1.0,1.0,1.0,$66.00,$10.00,,1,1125,46
5,2.0,1.0,3.0,$145.00,$125.00,$200.00,3,30,0
1,1.0,1.0,1.0,$54.00,,,1,210,0
3,3.0,1.0,3.0,$165.00,,$100.00,3,30,0
4,2.0,2.0,2.0,$225.00,,,1,1125,1
4,2.0,2.5,2.0,$399.00,$50.00,,2,1125,0
4,2.0,2.0,2.0,$179.00,$70.00,$350.00,2,1125,8
1,1.0,1.0,1.0,$35.00,$30.00,$100.00,15,1125,9
1,1.0,1.0,1.0,$80.00,$40.00,$200.00,2,1125,9
5,1.0,2.0,2.0,$85.00,$15.00,,4,365,4
2,1.0,1.0,1.0,$100.00,$60.00,$250.00,2,40,16
4,1.0,1.0,2.0,$109.00,$49.00,$150.00,2,29,15
6,1.0,1.0,2.0,$150.00,,,1,1125,0
2,1.0,1.0,1.0,$129.00,$50.00,,5,30,11
2,1.0,1.0,1.0,$75.00,$25.00,,1,1125,0
